Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_32_CCOB_WILDGRASS_01_IMPACT_20220428_20220505,CCOB_WILDGRASS_01_IMPACT,2022-04-28,2022-05-05,prod,NA,5.634,0.255,2.607,0.05,0.368,0.948,0.285,0.006,0.008,0.006,0.018,0.285,0.283,0.004,0.018,0.007,0.098,0.005,0.012,0.029,0.07,0.019,0.016,0.01,0.009,0.012,0.021,0.011,0.058,0.014,0.005,0.014,0.004,0.028,0.008,0.011,0.028,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,1955
SS_6.0_46_CCOB_WILDGRASS_01_IMPACT_20220505_20220512,CCOB_WILDGRASS_01_IMPACT,2022-05-05,2022-05-12,prod,NA,3.687,0.278,1.549,0.069,0.297,0.723,0.219,0.007,0.008,0.006,0.014,0.279,0.243,0.004,0.018,0.007,0.101,0.009,0.012,0.038,0.056,0.019,0.016,0.01,0.009,0.012,0.021,0.011,0.127,0.014,0.005,0.03,0.013,0.047,0.008,0.011,0.035,0.009,0.012,0.008,0.015,0.005,0.009,0.019,0.07,0.078,0.011,0.007,0.001,0.008,1930
SS_6.0_47_CCOB_WILDGRASS_01_IMPACT_20220512_20220519,CCOB_WILDGRASS_01_IMPACT,2022-05-12,2022-05-19,prod,NA,3.809,0.327,1.784,0.074,0.296,0.739,0.359,0.006,0.017,0.006,0.025,0.337,0.289,0.004,0.018,0.007,0.089,0.022,0.012,0.038,0.058,0.019,0.016,0.005,0.009,0.012,0.021,0.011,0.106,0.014,0.005,0.026,0.004,0.038,0.008,0.011,0.041,0.009,0.012,0.007,0.015,0.005,0.009,0.015,0.091,0.078,0.011,0.007,0.001,0.011,1938
SS_6.0_48_CCOB_WILDGRASS_01_IMPACT_20220519_20220526,CCOB_WILDGRASS_01_IMPACT,2022-05-19,2022-05-26,prod,NA,5.223,0.32,2.339,0.066,0.367,0.933,0.265,0.009,0.021,0.006,0.024,0.337,0.322,0.004,0.018,0.007,0.117,0.029,0.012,0.037,0.052,0.019,0.016,0.012,0.009,0.012,0.021,0.011,0.103,0.014,0.005,0.033,0.013,0.028,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.002,0.008,2023
SS_6.0_25_CCOB_WILDGRASS_01_IMPACT_20220526_20220602,CCOB_WILDGRASS_01_IMPACT,2022-05-26,2022-06-02,prod,NA,4.348,0.38,1.777,0.074,0.303,0.763,0.273,0.003,0.016,0.006,0.019,0.364,0.312,0.004,0.018,0.007,0.102,0.051,0.012,0.04,0.08,0.049,0.016,0.016,0.009,0.012,0.021,0.011,0.13,0.014,0.012,0.03,0.018,0.057,0.008,0.011,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.002,0.01,1935
SS_6.0_53_CCOB_WILDGRASS_01_IMPACT_20220602_20220609,CCOB_WILDGRASS_01_IMPACT,2022-06-02,2022-06-09,prod,NA,5.98,0.424,2.675,0.082,0.421,1.062,0.289,0.006,0.008,0.006,0.031,0.493,0.409,0.004,0.018,0.007,0.132,0.036,0.012,0.053,0.09,0.019,0.016,0.026,0.029,0.026,0.021,0.011,0.171,0.014,0.005,0.029,0.017,0.063,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.011,1961
SS_6.0_15_CCOB_WILDGRASS_01_IMPACT_20220609_20220616,CCOB_WILDGRASS_01_IMPACT,2022-06-09,2022-06-16,prod,NA,4.334,0.454,2.094,0.096,0.423,1.061,0.256,0.017,0.022,0.012,0.04,0.626,0.445,0.004,0.018,0.007,0.171,0.211,0.012,0.049,0.087,0.047,0.035,0.021,0.027,0.012,0.044,0.011,0.169,0.014,0.01,0.037,0.02,0.067,0.008,0.011,0.029,0.009,0.012,0.003,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.01,1936
SS_6.0_52_CCOB_WILDGRASS_01_IMPACT_20220616_20220623,CCOB_WILDGRASS_01_IMPACT,2022-06-16,2022-06-23,prod,NA,3.802,0.341,1.732,0.099,0.264,0.68,0.213,0.003,0.019,0.006,0.018,0.351,0.284,0.004,0.018,0.007,0.085,0.15,0.012,0.035,0.066,0.019,0.016,0.023,0.024,0.028,0.021,0.011,0.138,0.014,0.005,0.03,0.017,0.061,0.008,0.011,0.028,0.009,0.012,0.009,0.015,0.005,0.009,0.027,0.074,0.078,0.011,0.007,0.005,0.008,1914
SS_6.0_42_CCOB_WILDGRASS_01_IMPACT_20220623_20220630,CCOB_WILDGRASS_01_IMPACT,2022-06-23,2022-06-30,prod,NA,3.569,0.469,1.762,0.214,0.292,0.721,0.202,0.012,0.037,0.014,0.025,0.359,0.305,0.004,0.018,0.007,0.113,0.072,0.012,0.042,0.118,0.019,0.016,0.021,0.009,0.026,0.021,0.011,0.158,0.014,0.015,0.036,0.023,0.062,0.008,0.011,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.008,1897
SS_6.0_48_CCOB_WILDGRASS_01_IMPACT_20220630_20220707,CCOB_WILDGRASS_01_IMPACT,2022-06-30,2022-07-07,prod,NA,4.802,0.532,2.469,0.19,0.389,0.995,0.202,0.01,0.034,0.006,0.032,0.45,0.38,0.004,0.018,0.007,0.156,0.231,0.012,0.067,0.144,NA,0.016,0.015,0.009,0.024,0.043,0.011,0.224,0.014,0.005,0.036,0.021,0.076,0.008,0.023,0.025,0.009,0.012,0.01,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.007,1874
SS_6.0_25_CCOB_WILDGRASS_01_IMPACT_20220707_20220714,CCOB_WILDGRASS_01_IMPACT,2022-07-07,2022-07-14,prod,NA,3.933,0.473,2.351,0.172,0.377,1.016,0.255,0.012,0.039,0.006,0.034,0.541,0.444,0.004,0.018,0.007,0.163,0.275,0.012,0.066,0.277,0.019,0.016,0.017,0.021,0.012,0.047,0.011,0.246,0.014,0.009,0.042,0.023,0.092,0.008,0.028,0.035,0.009,0.012,0.018,0.015,0.005,0.009,0.027,0.03,0.078,0.011,0.007,0.002,0.01,1891
SS_6.0_21_CCOB_WILDGRASS_01_IMPACT_20220714_20220721,CCOB_WILDGRASS_01_IMPACT,2022-07-14,2022-07-21,prod,NA,3.713,0.528,2.08,0.178,0.326,0.816,0.514,0.016,0.052,0.012,0.025,0.477,0.378,0.004,0.018,0.007,0.134,0.345,0.012,0.046,0.209,0.019,0.016,0.019,0.019,0.025,0.021,0.011,0.233,0.014,0.01,0.038,0.023,0.076,0.008,0.028,0.028,0.009,0.012,0.014,0.015,0.005,0.009,0.022,0.037,0.078,0.011,0.007,0.002,0.01,1885
SS_6.0_40_CCOB_WILDGRASS_01_IMPACT_20220721_20220728,CCOB_WILDGRASS_01_IMPACT,2022-07-21,2022-07-28,prod,NA,3.002,0.453,1.707,0.296,0.273,0.629,0.187,0.036,0.097,0.024,0.019,0.434,0.309,0.004,0.018,0.007,0.096,0.435,0.012,0.051,0.211,NA,0.016,0.021,0.02,0.026,0.021,0.011,0.319,0.014,0.01,0.044,0.019,0.069,0.008,0.011,0.011,0.009,0.012,0.017,0.015,0.005,0.009,0.023,0.013,0.078,0.011,0.007,0.001,0.008,1723
SS_6.0_47_CCOB_WILDGRASS_01_IMPACT_20220728_20220804,CCOB_WILDGRASS_01_IMPACT,2022-07-28,2022-08-04,prod,NA,3.682,0.493,2.098,0.115,0.328,0.754,0.268,0.01,0.033,0.006,0.026,0.505,0.374,0.004,0.018,0.007,0.125,0.154,0.012,0.076,0.46,0.019,0.016,0.011,0.021,0.035,0.021,0.011,0.493,0.014,0.005,0.032,0.026,0.063,0.008,0.029,0.03,0.009,0.012,0.013,0.015,0.005,0.009,0.027,0.013,0.078,0.011,0.007,0.002,0.009,1881
SS_6.0_46_CCOB_WILDGRASS_01_IMPACT_20220804_20220811,CCOB_WILDGRASS_01_IMPACT,2022-08-04,2022-08-11,prod,NA,4.947,0.407,2.584,0.091,0.38,1.011,0.272,0.008,0.02,0.006,0.031,0.545,0.465,0.004,0.018,0.007,0.207,0.147,0.012,0.058,0.31,0.019,0.016,0.013,0.009,0.012,0.021,0.011,0.428,0.014,0.015,0.055,0.016,0.056,0.008,0.024,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.01,1919
SS_6.0_15_CCOB_WILDGRASS_01_IMPACT_20220811_20220818,CCOB_WILDGRASS_01_IMPACT,2022-08-11,2022-08-18,prod,NA,4.481,0.349,2.353,0.07,0.349,0.86,0.197,0.006,0.018,0.006,0.032,0.462,0.376,0.004,0.018,0.007,0.147,0.108,0.012,0.057,0.225,0.019,0.016,0.029,0.027,0.025,0.021,0.011,0.297,0.014,0.01,0.039,0.019,0.058,0.008,0.024,0.04,0.009,0.012,0.01,0.015,0.005,0.009,0.027,0.076,0.078,0.011,0.007,0.002,0.009,1944
SS_6.0_36_CCOB_WILDGRASS_01_IMPACT_20220818_20220825,CCOB_WILDGRASS_01_IMPACT,2022-08-18,2022-08-25,prod,NA,5.193,0.457,2.724,0.103,0.392,1.003,0.25,0.003,0.008,0.006,0.022,0.491,0.421,0.004,0.018,0.007,0.149,0.081,0.012,0.052,0.195,0.019,0.016,0.022,0.023,0.012,0.021,0.011,0.265,0.014,0.015,0.04,0.018,0.073,0.008,0.028,0.026,0.009,0.012,0.012,0.015,0.005,0.009,0.026,0.031,0.078,0.011,0.007,0.001,0.012,1935
SS_6.0_32_CCOB_WILDGRASS_01_IMPACT_20220825_20220901,CCOB_WILDGRASS_01_IMPACT,2022-08-25,2022-09-01,prod,NA,4.418,0.379,2.3,0.08,0.374,0.985,0.214,0.003,0.018,0.006,0.023,0.486,0.42,0.004,0.018,0.007,0.152,0.159,0.012,0.045,0.188,0.057,0.016,0.018,0.023,0.012,0.021,0.011,0.234,0.014,0.014,0.036,0.019,0.06,0.008,0.027,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.001,0.01,1955
SS_6.0_17_CCOB_WILDGRASS_01_IMPACT_20220901_20220908,CCOB_WILDGRASS_01_IMPACT,2022-09-01,2022-09-08,prod,NA,3.971,0.486,1.882,0.113,0.326,0.787,0.309,0.009,0.026,0.006,0.039,0.611,0.423,0.004,0.018,0.007,0.157,0.263,0.012,0.055,0.458,0.054,0.016,0.018,0.03,0.032,0.021,0.011,0.335,0.014,0.016,0.03,0.023,0.066,0.008,0.024,0.011,0.009,0.012,0.007,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.01,1958
SS_6.0_34_CCOB_WILDGRASS_01_IMPACT_20220908_20220915,CCOB_WILDGRASS_01_IMPACT,2022-09-08,2022-09-15,prod,NA,4.486,0.554,2.083,0.1,0.316,0.795,0.356,0.009,0.018,0.006,0.02,0.429,0.35,0.004,0.018,0.007,0.15,0.069,0.012,0.057,0.194,0.019,0.016,0.032,0.019,0.032,0.042,0.011,0.223,0.014,0.016,0.028,0.022,0.058,0.008,0.011,0.034,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.013,0.078,0.011,0.007,0.001,0.01,1980
SS_6.0_37_CCOB_WILDGRASS_01_IMPACT_20220915_20220922,CCOB_WILDGRASS_01_IMPACT,2022-09-15,2022-09-22,prod,NA,4.572,0.468,2.286,0.102,0.349,0.936,0.319,0.009,0.017,0.006,0.027,0.484,0.411,0.004,0.018,0.007,0.133,0.075,0.012,0.053,0.126,0.052,0.016,0.028,0.023,0.027,0.021,0.011,0.205,0.014,0.005,0.04,0.032,0.09,0.008,0.03,0.028,0.009,0.012,0.011,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.009,1935
SS_6.0_04_CCOB_WILDGRASS_01_IMPACT_20220922_20220929,CCOB_WILDGRASS_01_IMPACT,2022-09-22,2022-09-29,prod,NA,5.328,0.521,2.492,0.091,0.408,1.067,0.313,0.007,0.016,0.006,0.039,0.568,0.451,0.004,0.018,0.007,0.177,0.053,0.012,0.072,0.137,0.039,0.039,0.036,0.019,0.026,0.021,0.011,0.242,0.014,0.024,0.037,0.026,0.082,0.008,0.034,0.026,0.009,0.012,0.011,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.001,0.017,2012
SS_6.0_19_CCOB_WILDGRASS_01_IMPACT_20221013_20111020,CCOB_WILDGRASS_01_IMPACT,2022-10-13,2022-10-20,prod,NA,5.601,0.649,2.928,0.115,0.504,1.295,0.371,0.008,0.022,0.012,0.036,0.534,0.458,0.004,0.018,0.007,0.165,0.015,0.012,0.078,0.115,0.019,0.039,0.024,0.027,0.032,0.046,0.011,0.205,0.014,0.012,0.043,0.029,0.086,0.008,0.025,0.032,0.009,0.012,0.015,0.015,0.005,0.009,0.024,0.031,0.078,0.011,0.007,0.002,0.015,1989
SS_6.0_31_CCOB_WILDGRASS_01_IMPACT_20221117_20221124,CCOB_WILDGRASS_01_IMPACT,2022-11-17,2022-11-24,prod,NA,9.691,1.27,3.994,0.163,0.735,1.794,0.917,0.012,0.03,0.006,0.041,0.627,0.547,0.004,0.018,0.007,0.262,0.007,0.012,0.089,0.177,0.056,0.048,0.042,0.045,0.034,0.06,0.011,0.276,0.014,0.021,0.038,0.04,0.107,0.008,0.038,0.025,0.009,0.012,0.016,0.015,0.005,0.009,0.026,0.013,0.078,0.011,0.007,0.003,0.015,2061
SS_6.0_56_CCOB_WILDGRASS_01_IMPACT_20221215_20221223,CCOB_WILDGRASS_01_IMPACT,2022-12-15,2022-12-23,prod,NA,11.486,1.095,5.214,0.147,0.763,1.958,0.779,0.01,0.017,0.006,0.036,0.562,0.545,0.004,0.018,0.007,0.207,0.004,0.012,0.056,0.124,0.06,0.016,0.025,0.027,0.012,0.045,0.011,0.195,0.014,0.012,0.026,0.027,0.077,0.008,0.025,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.013,2082
