Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_44_CCOB_INTERCHANGE_01_OG_20201224_20201231,CCOB_INTERCHANGE_01_OG,2020-12-24,2020-12-31,prod,NA,19.883,1.31,10.302,0.185,1.789,4.543,0.907,0.012,0.031,0.014,0.089,1.303,1.287,0.004,0.018,0.007,0.41,0.002,0.027,0.13,0.204,0.128,0.082,0.046,0.082,0.058,0.108,0.011,0.249,0.014,0.017,0.056,0.035,0.106,0.008,0.033,0.038,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.015,0.015,2127
SS_6.0_51_CCOB_INTERCHANGE_01_OG_20201231_20210107,CCOB_INTERCHANGE_01_OG,2020-12-31,2021-01-07,prod,NA,19.536,1.384,9.459,0.196,1.712,4.352,0.955,0.02,0.03,0.015,0.081,1.263,1.228,0.004,0.018,0.007,0.398,0.006,0.027,0.141,0.188,0.124,0.081,0.045,0.072,0.066,0.097,0.011,0.327,0.042,0.021,0.064,0.046,0.161,0.008,0.049,0.05,0.009,0.012,0.018,0.015,0.005,0.009,0.031,0.038,0.078,0.011,0.007,0.003,0.02,2121
SS_6.0_02_CCOB_INTERCHANGE_01_OG_20210107_20210114,CCOB_INTERCHANGE_01_OG,2021-01-07,2021-01-14,prod,NA,24.371,1.793,12.197,0.275,2.244,5.884,1.143,0.026,0.041,0.021,0.133,1.776,1.731,0.004,0.018,0.007,0.65,0.002,0.042,0.228,0.256,0.199,0.126,0.067,0.132,0.105,0.172,0.011,0.453,0.052,0.03,0.102,0.047,0.182,0.008,0.062,0.054,0.009,0.012,0.022,0.015,0.005,0.009,0.04,0.04,0.078,0.011,0.007,0.007,0.022,2199
SS_6.0_25_CCOB_INTERCHANGE_01_OG_20210114_20210121,CCOB_INTERCHANGE_01_OG,2021-01-14,2021-01-21,prod,NA,11.065,1.018,4.832,0.171,0.883,2.245,0.766,0.019,0.023,0.006,0.049,0.711,0.628,0.004,0.018,0.007,0.24,0.004,0.012,0.082,0.197,0.07,0.046,0.027,0.05,0.029,0.055,0.011,0.241,0.014,0.014,0.032,0.024,0.099,0.008,0.039,0.011,0.009,0.012,0.014,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.003,0.013,1996
SS_6.0_50_CCOB_INTERCHANGE_01_OG_20210121_20210128,CCOB_INTERCHANGE_01_OG,2021-01-21,2021-01-28,prod,NA,15.543,0.862,8.533,0.11,1.429,3.836,0.695,0.007,0.018,0.006,0.087,1.13,1.228,0.004,0.018,0.007,0.491,0.002,0.012,0.086,0.172,0.141,0.086,0.032,0.053,0.057,0.133,0.011,0.21,0.042,0.014,0.053,0.025,0.107,0.008,0.028,0.037,0.009,0.012,0.009,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.005,0.013,2122
SS_6.0_53_CCOB_INTERCHANGE_01_OG_20210128_20210204,CCOB_INTERCHANGE_01_OG,2021-01-28,2021-02-04,prod,NA,17.498,1.397,8.014,0.229,1.529,3.979,0.957,0.017,0.038,0.013,0.086,1.229,1.163,0.004,0.018,0.007,0.495,0.008,0.028,0.152,0.223,0.143,0.106,0.066,0.076,0.076,0.114,0.011,0.394,0.038,0.023,0.08,0.06,0.191,0.008,0.066,0.042,0.009,0.012,0.024,0.015,0.01,0.009,0.045,0.05,0.078,0.011,0.007,0.005,0.022,2020
SS_6.0_36_CCOB_INTERCHANGE_01_OG_20210204_20210211,CCOB_INTERCHANGE_01_OG,2021-02-04,2021-02-11,prod,NA,15.98,0.606,8.233,0.086,1.241,3.236,0.572,0.003,0.008,0.006,0.061,0.857,0.921,0.004,0.018,0.007,0.337,0.002,0.025,0.079,0.126,0.099,0.036,0.026,0.03,0.012,0.08,0.011,0.123,0.014,0.01,0.036,0.012,0.043,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.037,0.078,0.011,0.007,0.002,0.009,2070
SS_6.0_51_CCOB_INTERCHANGE_01_OG_20210211_20210218,CCOB_INTERCHANGE_01_OG,2021-02-11,2021-02-18,prod,NA,31.557,1.234,17.163,0.177,2.536,6.563,1.091,0.009,0.027,0.006,0.126,1.662,1.796,0.004,0.018,0.007,0.628,0.002,0.029,0.189,0.215,0.181,0.096,0.043,0.063,0.058,0.16,0.011,0.219,0.031,0.025,0.061,0.017,0.11,0.008,0.025,0.031,0.009,0.012,0.018,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.004,0.014,2261
SS_6.0_52_CCOB_INTERCHANGE_01_OG_20210218_20210225,CCOB_INTERCHANGE_01_OG,2021-02-18,2021-02-25,prod,NA,13.218,0.728,6.878,0.127,1.153,3.092,0.701,0.008,0.018,0.006,0.063,0.85,0.888,0.004,0.018,0.007,0.312,0.002,0.012,0.1,0.178,0.08,0.057,0.025,0.037,0.041,0.051,0.011,0.16,0.014,0.015,0.039,0.03,0.105,0.025,0.055,0.011,0.009,0.012,0.013,0.015,0.023,0.009,0.046,0.056,0.078,0.011,0.007,0.011,0.016,1966
SS_6.0_22_CCOB_INTERCHANGE_01_OG_20200225_20210304,CCOB_INTERCHANGE_01_OG,2021-02-25,2021-03-04,prod,NA,15.158,0.975,6.487,0.149,1.152,3.04,0.815,0.01,0.024,0.006,0.061,0.881,0.873,0.004,0.018,0.007,0.356,0.005,0.012,0.118,0.176,0.092,0.072,0.032,0.04,0.05,0.114,0.011,0.251,0.014,0.012,0.063,0.033,0.143,0.008,0.063,0.045,0.009,0.012,0.019,0.015,0.005,0.009,0.032,0.069,0.078,0.011,0.007,0.003,0.016,2179
SS_6.0_10_CCOB_INTERCHANGE_01_OG_20210304_20210311,CCOB_INTERCHANGE_01_OG,2021-03-04,2021-03-11,prod,NA,12.88,0.767,5.621,0.14,1.016,2.686,0.585,0.013,0.026,0.006,0.057,0.829,0.785,0.004,0.018,0.007,0.302,0.002,0.012,0.095,0.118,0.094,0.043,0.033,0.04,0.037,0.071,0.011,0.222,0.014,0.011,0.043,0.029,0.116,0.008,0.028,0.032,0.009,0.012,0.022,0.015,0.005,0.009,0.029,0.027,0.078,0.011,0.007,0.002,0.013,1988
SS_6.0_01_CCOB_INTERCHANGE_01_OG_20210318_20210325,CCOB_INTERCHANGE_01_OG,2021-03-18,2021-03-25,prod,NA,23.949,1.127,11.465,0.141,1.968,5.202,1.042,0.006,0.02,0.006,0.116,1.548,1.696,0.004,0.018,0.007,0.611,0.002,0.034,0.223,0.255,0.177,0.102,0.041,0.087,0.06,0.145,0.011,0.414,0.042,0.027,0.078,0.042,0.161,0.008,0.054,0.045,0.009,0.012,0.019,0.015,0.005,0.009,0.027,0.032,0.078,0.011,0.007,0.006,0.022,2153
SS_6.0_25_CCOB_INTERCHANGE_01_OG_20210318_20210325,CCOB_INTERCHANGE_01_OG,2021-03-25,2021-04-01,prod,NA,9.784,0.504,4.335,0.086,0.706,1.887,0.472,0.011,0.018,0.006,0.043,0.624,0.624,0.004,0.018,0.007,0.233,0.002,0.012,0.065,0.151,0.079,0.038,0.032,0.032,0.012,0.051,0.011,0.16,0.014,0.014,0.035,0.016,0.074,0.008,0.011,0.024,0.009,0.012,0.007,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.001,0.014,2033
SS_6.0_50_CCOB_INTERCHANGE_01_OG_20210401_20210408,CCOB_INTERCHANGE_01_OG,2021-04-01,2021-04-08,prod,NA,10.586,0.587,5.049,0.13,0.964,2.632,0.456,0.017,0.026,0.006,0.064,0.867,0.781,0.004,0.018,0.007,0.301,0.002,0.012,0.112,0.154,0.139,0.061,0.039,0.069,0.04,0.084,0.011,0.343,0.014,0.019,0.062,0.039,0.148,0.008,0.048,0.054,0.009,0.012,0.014,0.015,0.005,0.009,0.02,0.047,0.078,0.011,0.007,0.001,0.014,1962
SS_6.0_40_CCOB_INTERCHANGE_01_OG_20210408_20210415,CCOB_INTERCHANGE_01_OG,2021-04-08,2021-04-15,prod,NA,8.388,0.344,4.235,0.083,0.654,1.768,0.361,0.019,0.036,0.015,0.04,0.51,0.531,0.004,0.018,0.007,0.145,0.002,0.012,0.058,0.094,0.019,0.016,0.022,0.009,0.012,0.021,0.011,0.111,0.014,0.005,0.024,0.012,0.041,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.001,0.008,1951
SS_6.0_15_CCOB_INTERCHANGE_01_OG_20210415_20210422,CCOB_INTERCHANGE_01_OG,2021-04-15,2021-04-22,prod,NA,6.627,0.382,3.328,0.073,0.529,1.448,0.407,0.012,0.008,0.006,0.035,0.426,0.44,0.004,0.018,0.007,0.114,0.003,0.012,0.045,0.082,0.019,0.032,0.021,0.031,0.012,0.021,0.011,0.099,0.014,0.005,0.02,0.004,0.044,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,1998
SS_6.0_25_CCOB_INTERCHANGE_01_OG_20210422_20210429,CCOB_INTERCHANGE_01_OG,2021-04-22,2021-04-29,prod,NA,8.812,0.534,4.528,0.108,0.808,2.198,0.44,0.01,0.019,0.006,0.053,0.783,0.744,0.004,0.018,0.007,0.267,0.006,0.012,0.096,0.172,0.019,0.038,0.02,0.049,0.035,0.08,0.011,0.258,0.014,0.017,0.047,0.018,0.098,0.008,0.024,0.037,0.009,0.012,0.011,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.011,2032
SS_6.0_56_CCOB_INTERCHANGE_01_OG_20210429_20210506,CCOB_INTERCHANGE_01_OG,2021-04-29,2021-05-06,prod,NA,6.486,0.534,3.179,0.137,0.619,1.766,0.356,0.011,0.027,0.006,0.046,0.687,0.571,0.004,0.018,0.007,0.213,0.006,0.012,0.087,0.156,0.019,0.016,0.014,0.038,0.045,0.055,0.011,0.287,0.014,0.016,0.037,0.026,0.109,0.008,0.042,0.029,0.009,0.012,0.015,0.015,0.005,0.009,0.024,0.013,0.078,0.011,0.007,0.002,0.013,1879
SS_6.0_44_CCOB_INTERCHANGE_01_OG_20210506_20210513,CCOB_INTERCHANGE_01_OG,2021-05-06,2021-05-13,prod,NA,7.473,0.512,3.729,0.135,0.583,1.633,0.315,0.011,0.027,0.006,0.049,0.545,0.565,0.004,0.018,0.007,0.231,0.002,0.012,0.076,0.123,0.06,0.045,0.017,0.063,0.034,0.061,0.011,0.142,0.014,0.015,0.051,0.014,0.083,0.008,0.026,0.028,0.009,0.012,0.003,0.015,0.005,0.009,0.016,0.037,0.078,0.011,0.007,0.001,0.009,1915
SS_6.0_42_CCOB_INTERCHANGE_01_OG_20210513_20210520,CCOB_INTERCHANGE_01_OG,2021-05-13,2021-05-20,prod,NA,10.47,0.537,5.971,0.109,0.998,2.752,0.336,0.003,0.017,0.006,0.069,0.882,0.883,0.004,0.018,0.007,0.314,0.013,0.026,0.098,0.095,0.067,0.041,0.032,0.037,0.035,0.086,0.011,0.208,0.014,0.021,0.057,0.02,0.071,0.008,0.033,0.029,0.009,0.012,0.011,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.002,0.012,2017
SS_6.0_55_CCOB_INTERCHANGE_01_OG_20210520_20210527,CCOB_INTERCHANGE_01_OG,2021-05-20,2021-05-27,prod,NA,8.239,0.538,4.838,0.101,0.843,2.433,0.333,0.01,0.023,0.006,0.061,0.843,0.797,0.004,0.018,0.007,0.279,0.01,0.012,0.1,0.107,0.079,0.049,0.034,0.038,0.037,0.072,0.011,0.223,0.014,0.017,0.041,0.022,0.09,0.008,0.025,0.031,0.009,0.012,0.011,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.002,0.011,1970
SS_6.0_21_CCOB_INTERCHANGE_01_OG_20210527_20210603,CCOB_INTERCHANGE_01_OG,2021-05-27,2021-06-03,prod,NA,8.581,0.56,4.568,0.107,0.748,2.089,0.291,0.007,0.019,0.006,0.057,0.765,0.75,0.004,0.018,0.007,0.265,0.009,0.012,0.105,0.1,0.093,0.049,0.03,0.042,0.055,0.076,0.011,0.193,0.014,0.025,0.056,0.033,0.111,0.008,0.036,0.033,0.009,0.012,0.014,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.001,0.011,2002
SS_6.0_28_CCOB_INTERCHANGE_01_OG_20210603_20210610,CCOB_INTERCHANGE_01_OG,2021-06-03,2021-06-10,prod,NA,7.373,0.549,4.091,0.116,0.724,1.989,0.322,0.011,0.027,0.006,0.057,0.897,0.789,0.004,0.018,0.007,0.288,0.03,0.012,0.095,0.098,0.056,0.05,0.035,0.05,0.059,0.075,0.011,0.285,0.014,0.021,0.048,0.036,0.148,0.008,0.043,0.04,0.009,0.012,0.018,0.015,0.005,0.009,0.028,0.03,0.078,0.011,0.007,0.002,0.022,1998
SS_6.0_47_CCOB_INTERCHANGE_01_OG_20210610_20210617,CCOB_INTERCHANGE_01_OG,2021-06-10,2021-06-17,prod,NA,8.821,0.554,4.885,0.105,0.832,2.369,0.317,0.01,0.017,0.006,0.056,0.973,0.857,0.004,0.018,0.007,0.305,0.104,0.025,0.104,0.113,0.085,0.045,0.035,0.046,0.041,0.065,0.011,0.27,0.014,0.024,0.047,0.028,0.108,0.008,0.04,0.027,0.009,0.012,0.016,0.015,0.005,0.009,0.036,0.034,0.078,0.011,0.007,0.001,0.018,1949
SS_6.0_25_CCOB_INTERCHANGE_01_OG_20210617_20210624,CCOB_INTERCHANGE_01_OG,2021-06-17,2021-06-24,prod,NA,9.987,0.733,6.294,0.156,1.062,2.889,0.35,0.011,0.036,0.012,0.074,1.138,1.047,0.004,0.018,0.007,0.364,0.106,0.029,0.128,0.204,0.054,0.06,0.027,0.043,0.064,0.091,0.026,0.347,0.014,0.024,0.059,0.028,0.133,0.008,0.051,0.033,0.009,0.012,0.019,0.015,0.005,0.009,0.032,0.013,0.078,0.011,0.007,0.002,0.016,1977
SS_6.0_15_CCOB_INTERCHANGE_01_OG_20210624_20210701,CCOB_INTERCHANGE_01_OG,2021-06-24,2021-07-01,prod,NA,8.242,0.648,4.683,0.194,0.745,2.058,0.263,0.016,0.049,0.013,0.064,0.726,0.749,0.004,0.018,0.007,0.306,0.027,0.012,0.147,0.137,0.019,0.044,0.014,0.026,0.033,0.066,0.011,0.277,0.014,0.018,0.079,0.022,0.093,0.008,0.031,0.046,0.009,0.012,0.015,0.015,0.005,0.009,0.031,0.074,0.078,0.011,0.007,0.002,0.011,2012
SS_6.0_34_CCOB_INTERCHANGE_01_OG_20210701_20210708,CCOB_INTERCHANGE_01_OG,2021-07-01,2021-07-08,prod,NA,7.628,0.796,4.209,0.651,0.898,1.935,0.374,0.021,0.072,0.018,0.062,0.965,0.853,0.004,0.018,0.007,0.284,0.06,0.012,0.108,0.173,0.019,0.048,0.01,0.051,0.044,0.021,0.011,0.363,0.014,0.019,0.067,0.031,0.126,0.008,0.042,0.025,0.009,0.012,0.022,0.015,0.01,0.009,0.038,0.013,0.078,0.011,0.007,0.002,0.014,1923
SS_6.0_12_CCOB_INTERCHANGE_01_OG_20210708_20210715,CCOB_INTERCHANGE_01_OG,2021-07-08,2021-07-15,prod,NA,10.325,0.509,5.942,0.134,0.957,2.567,0.35,0.009,0.034,0.006,0.062,0.934,0.876,0.004,0.018,0.007,0.333,0.059,0.012,0.099,0.202,0.091,0.055,0.04,0.046,0.028,0.076,0.011,0.278,0.014,0.005,0.048,0.026,0.108,0.008,0.028,0.011,0.009,0.012,0.015,0.015,0.005,0.009,0.026,0.029,0.078,0.011,0.007,0.001,0.012,1993
SS_6.0_39_CCOB_INTERCHANGE_01_OG_20210715_20210722,CCOB_INTERCHANGE_01_OG,2021-07-15,2021-07-22,prod,NA,8.332,0.477,4.088,0.118,0.669,1.772,0.386,0.003,0.028,0.006,0.056,0.805,0.69,0.004,0.018,0.007,0.259,0.028,0.012,0.102,0.188,0.062,0.043,0.032,0.041,0.036,0.057,0.011,0.296,0.014,0.005,0.047,0.03,0.118,0.008,0.037,0.03,0.009,0.012,0.018,0.015,0.005,0.009,0.026,0.033,0.078,0.011,0.007,0.001,0.013,1959
SS_6.0_02_CCOB_INTERCHANGE_01_OG_20210722_20210729,CCOB_INTERCHANGE_01_OG,2021-07-22,2021-07-29,prod,NA,9.927,0.619,4.775,0.092,0.895,2.207,0.402,0.018,0.031,0.016,0.052,0.937,0.787,0.004,0.018,0.007,0.273,0.037,0.012,0.089,0.188,0.189,0.047,0.034,0.049,0.051,0.07,0.011,0.262,0.014,0.011,0.054,0.037,0.132,0.008,0.041,0.022,0.009,0.012,0.014,0.015,0.005,0.009,0.023,0.013,0.078,0.011,0.007,0.001,0.014,1992
SS_6.0_21_CCOB_INTERCHANGE_01_OG_20210805_20210812,CCOB_INTERCHANGE_01_OG,2021-08-05,2021-08-12,prod,NA,8.709,1.032,4.156,0.146,0.744,1.988,0.702,0.008,0.037,0.006,0.063,0.968,0.819,0.004,0.018,0.007,0.26,0.105,0.012,0.13,0.338,0.055,0.056,0.039,0.057,0.061,0.066,0.011,0.432,0.014,0.026,0.05,0.053,0.155,0.008,0.045,0.026,0.009,0.012,0.021,0.015,0.005,0.009,0.037,0.028,0.078,0.011,0.007,0.002,0.016,1959
SS_6.0_40_CCOB_INTERCHANGE_01_OG_20210812_20210819,CCOB_INTERCHANGE_01_OG,2021-08-12,2021-08-19,prod,NA,7.429,0.568,3.705,0.113,0.653,1.765,0.398,0.015,0.039,0.018,0.067,0.971,0.757,0.004,0.018,0.007,0.269,0.046,0.012,0.074,0.166,0.088,0.058,0.038,0.048,0.057,0.056,0.011,0.298,0.031,0.019,0.05,0.03,0.134,0.008,0.041,0.022,0.009,0.012,0.017,0.015,0.005,0.009,0.027,0.032,0.078,0.011,0.007,0.002,0.013,1976
SS_6.0_08_CCOB_INTERCHANGE_01_OG_20210819_20210826,CCOB_INTERCHANGE_01_OG,2021-08-19,2021-08-26,prod,NA,7.928,0.703,4.472,0.108,0.736,2.022,0.447,0.008,0.019,0.006,0.054,0.771,0.732,0.004,0.018,0.007,0.255,0.038,0.012,0.108,0.21,0.081,0.056,0.028,0.034,0.039,0.071,0.011,0.247,0.014,0.005,0.057,0.03,0.106,0.008,0.031,0.035,0.009,0.012,0.012,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.002,0.012,1977
SS_6.0_42_CCOB_INTERCHANGE_02_OG_20210826_20210902,CCOB_INTERCHANGE_02_OG,2021-08-26,2021-09-02,prod,NA,6.773,0.617,3.242,0.124,0.52,1.386,0.42,0.013,0.031,0.006,0.056,0.798,0.685,0.004,0.018,0.007,0.239,0.061,0.012,0.094,0.165,0.019,0.038,0.027,0.033,0.036,0.065,0.011,0.295,0.014,0.033,0.05,0.046,0.142,0.008,0.034,0.043,0.009,0.012,0.026,0.015,0.005,0.009,0.04,0.042,0.078,0.011,0.007,0.002,0.011,1993
SS_6.0_12_CCOB_INTERCHANGE_01_OG_20210826_20210902,CCOB_INTERCHANGE_01_OG,2021-08-26,2021-09-02,prod,NA,6.807,0.583,3.503,0.125,0.572,1.491,0.449,0.011,0.02,0.006,0.055,0.787,0.669,0.004,0.018,0.007,0.245,0.052,0.026,0.08,0.171,0.08,0.045,0.045,0.038,0.028,0.06,0.011,0.278,0.014,0.021,0.036,0.025,0.13,0.008,0.037,0.034,0.009,0.012,0.015,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.001,0.015,1985
SS_6.0_56_CCOB_INTERCHANGE_01_OG_20210902_20210909,CCOB_INTERCHANGE_01_OG,2021-09-02,2021-09-09,prod,NA,8.102,0.474,4.074,0.106,0.648,1.74,0.492,0.006,0.024,0.006,0.055,0.744,0.663,0.004,0.018,0.007,0.248,0.023,0.012,0.097,0.207,0.074,0.054,0.03,0.033,0.03,0.061,0.011,0.253,0.014,0.005,0.046,0.022,0.115,0.008,0.038,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.022,0.028,0.078,0.011,0.007,0.002,0.013,1969
SS_6.0_23_CCOB_INTERCHANGE_01_OG_20210909_20210916,CCOB_INTERCHANGE_01_OG,2021-09-09,2021-09-16,prod,NA,8.322,0.757,4.04,0.109,0.699,1.777,0.376,0.008,0.025,0.006,0.062,0.932,0.763,0.004,0.018,0.007,0.291,0.041,0.027,0.114,0.168,0.093,0.068,0.034,0.068,0.034,0.082,0.011,0.314,0.014,0.024,0.092,0.038,0.154,0.008,0.047,0.092,0.009,0.012,0.02,0.015,0.005,0.009,0.03,0.135,0.078,0.011,0.007,0.003,0.019,2012
SS_6.0_04_CCOB_INTERCHANGE_02_OG_20210916_20210923,CCOB_INTERCHANGE_02_OG,2021-09-16,2021-09-23,prod,NA,6.565,0.626,3.311,0.105,0.554,1.595,0.29,0.015,0.021,0.006,0.068,0.75,0.77,0.004,0.018,0.007,0.376,0.031,0.012,0.202,0.146,0.14,0.079,0.043,0.058,0.027,0.16,0.011,0.332,0.067,0.038,0.163,0.035,0.174,0.008,0.053,0.185,0.009,0.012,0.021,0.015,0.005,0.009,0.032,0.263,0.078,0.011,0.007,0.001,0.009,1968
SS_6.0_21_CCOB_INTERCHANGE_01_OG_20210916_20210923,CCOB_INTERCHANGE_01_OG,2021-09-16,2021-09-23,prod,NA,6.212,0.465,3.266,0.108,0.594,1.74,0.295,0.007,0.017,0.006,0.065,0.777,0.814,0.004,0.018,0.007,0.374,0.024,0.025,0.153,0.146,0.115,0.061,0.038,0.06,0.012,0.13,0.011,0.284,0.033,0.017,0.085,0.02,0.105,0.008,0.023,0.079,0.009,0.012,0.013,0.015,0.005,0.009,0.022,0.092,0.078,0.011,0.007,0.001,0.009,1979
SS_6.0_48_CCOB_INTERCHANGE_01_OG_20210923_20210930,CCOB_INTERCHANGE_01_OG,2021-09-23,2021-09-30,prod,NA,9.093,0.562,4.634,0.126,0.77,2.101,0.351,0.008,0.02,0.006,0.066,0.909,0.821,0.004,0.018,0.007,0.417,0.043,0.031,0.216,0.176,0.11,0.084,0.055,0.052,0.046,0.184,0.011,0.372,0.059,0.041,0.169,0.061,0.198,0.008,0.072,0.144,0.009,0.012,0.023,0.015,0.01,0.009,0.034,0.244,0.078,0.011,0.007,0.002,0.071,2008
SS_6.0_51_CCOB_INTERCHANGE_01_OG_20210930_20211007,CCOB_INTERCHANGE_01_OG,2021-09-30,2021-10-07,prod,NA,10.784,0.618,5.827,0.108,0.978,2.681,0.401,0.009,0.008,0.006,0.089,1.048,0.994,0.004,0.018,0.007,0.456,0.007,0.026,0.188,0.148,0.152,0.091,0.048,0.04,0.042,0.15,0.011,0.376,0.058,0.036,0.143,0.04,0.22,0.008,0.059,0.1,0.009,0.012,0.024,0.015,0.005,0.009,0.034,0.212,0.078,0.011,0.007,0.004,0.019,2025
SS_6.0_12_CCOB_INTERCHANGE_01_OG_20211007_20211014,CCOB_INTERCHANGE_01_OG,2021-10-07,2021-10-14,prod,NA,9.54,0.534,5.238,0.105,0.912,2.74,0.359,0.007,0.008,0.006,0.107,1.028,1.177,0.004,0.018,0.007,0.679,0.002,0.034,0.323,0.172,0.221,0.115,0.055,0.119,0.051,0.243,0.011,0.317,0.08,0.048,0.189,0.044,0.192,0.008,0.079,0.112,0.009,0.012,0.02,0.015,0.005,0.009,0.034,0.141,0.078,0.011,0.007,0.002,0.015,1998
SS_6.0_36_CCOB_INTERCHANGE_02_OG_20211014_20211021,CCOB_INTERCHANGE_02_OG,2021-10-14,2021-10-21,prod,NA,9.126,0.853,4.222,0.153,0.701,1.867,0.506,0.008,0.025,0.006,0.069,0.824,0.722,0.004,0.018,0.007,0.36,0.007,0.026,0.206,0.158,0.153,0.09,0.058,0.08,0.042,0.166,0.011,0.351,0.053,0.039,0.128,0.047,0.203,0.008,0.05,0.084,0.009,0.012,0.025,0.015,0.01,0.009,0.041,0.097,0.078,0.011,0.007,0.002,0.018,2020
SS_6.0_44_CCOB_INTERCHANGE_01_OG_20211014_20211021,CCOB_INTERCHANGE_01_OG,2021-10-14,2021-10-21,prod,NA,10.105,0.8,4.947,0.148,0.842,2.297,0.51,0.017,0.025,0.014,0.084,0.964,0.892,0.004,0.018,0.007,0.479,0.002,0.031,0.259,0.192,0.164,0.115,0.07,0.104,0.047,0.188,0.011,0.425,0.066,0.049,0.151,0.049,0.189,0.008,0.075,0.11,0.009,0.012,0.027,0.015,0.012,0.009,0.041,0.172,0.078,0.011,0.007,0.011,0.024,2029
SS_6.0_16_CCOB_INTERCHANGE_01_OG_20211021_20211028,CCOB_INTERCHANGE_01_OG,2021-10-21,2021-10-28,prod,NA,13.087,0.967,7.017,0.171,1.203,3.305,0.558,0.011,0.03,0.006,0.111,1.22,1.146,0.004,0.018,0.007,0.565,0.012,0.037,0.271,0.193,0.184,0.112,0.058,0.104,0.058,0.275,0.011,0.469,0.078,0.045,0.179,0.063,0.248,0.008,0.085,0.141,0.009,0.012,0.032,0.015,0.017,0.009,0.059,0.378,0.078,0.011,0.007,0.003,0.04,2125
SS_6.0_18_CCOB_INTERCHANGE_01_OG_20211028_20211104,CCOB_INTERCHANGE_01_OG,2021-10-28,2021-11-04,prod,NA,9.287,0.832,4.48,0.163,0.776,2.08,0.489,0.018,0.025,0.016,0.051,0.73,0.698,0.004,0.018,0.007,0.323,0.007,0.025,0.109,0.167,0.097,0.066,0.029,0.056,0.037,0.116,0.011,0.273,0.03,0.019,0.061,0.03,0.102,0.008,0.033,0.037,0.009,0.012,0.01,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.003,0.016,2000
SS_6.0_01_CCOB_INTERCHANGE_01_OG_20211104_20211111,CCOB_INTERCHANGE_01_OG,2021-11-04,2021-11-11,prod,NA,16.532,1.064,7.248,0.154,1.213,3.317,0.53,0.011,0.023,0.013,0.087,1.085,1.058,0.004,0.018,0.007,0.476,0.002,0.026,0.186,0.161,0.157,0.094,0.05,0.078,0.043,0.17,0.011,0.346,0.048,0.03,0.115,0.043,0.176,0.008,0.052,0.089,0.009,0.012,0.022,0.015,0.005,0.009,0.035,0.324,0.078,0.011,0.007,0.004,0.026,2094
SS_6.0_53_CCOB_INTERCHANGE_01_OG_20211111_20211118,CCOB_INTERCHANGE_01_OG,2021-11-11,2021-11-18,prod,NA,6.507,0.638,2.558,0.11,0.482,1.266,0.403,0.007,0.008,0.006,0.026,0.45,0.37,0.004,0.018,0.007,0.143,0.003,0.012,0.056,0.1,0.046,0.04,0.028,0.034,0.012,0.021,0.011,0.2,0.014,0.005,0.03,0.023,0.09,0.008,0.027,0.029,0.009,0.012,0.011,0.015,0.005,0.009,0.016,0.036,0.078,0.011,0.007,0.002,0.015,1955
