Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20220317_20220324,CCOB_ANTHEM_01_IMPACT,2022-03-17,2022-03-24,prod,NA,5.44,0.459,1.846,0.073,0.325,0.846,0.519,0.008,0.019,0.006,0.025,0.339,0.286,0.004,0.018,0.007,0.137,0.008,0.012,0.046,0.124,0.044,0.038,0.035,0.025,0.012,0.021,0.011,0.188,0.014,0.005,0.02,0.016,0.049,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.008,1977
SS_6.0_24_CCOB_ANTHEM_01_IMPACT_20220324_20220331,CCOB_ANTHEM_01_IMPACT,2022-03-24,2022-03-31,prod,NA,9.337,0.527,4.563,0.083,0.795,2.155,0.423,0.003,0.016,0.006,0.005,0.669,0.674,0.004,0.018,0.007,0.264,0.002,0.012,0.078,0.129,0.081,0.048,0.03,0.048,0.033,0.068,0.011,0.174,0.014,0.012,0.047,0.015,0.081,0.008,0.032,0.035,0.009,0.012,0.008,0.015,0.005,0.009,0.017,0.071,0.078,0.011,0.007,0.002,0.011,2050
SS_6.0_50_CCOB_ANTHEM_01_IMPACT_20220331_20220407,CCOB_ANTHEM_01_IMPACT,2022-03-31,2022-04-07,prod,NA,6.793,0.386,3.065,0.064,0.479,1.279,0.396,0.003,0.008,0.006,0.031,0.395,0.38,0.004,0.018,0.007,0.129,0.002,0.012,0.045,0.091,0.04,0.034,0.023,0.02,0.012,0.043,0.011,0.122,0.014,0.015,0.03,0.016,0.044,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,1994
SS_6.0_55_CCOB_ANTHEM_01_IMPACT_20220407_20220414,CCOB_ANTHEM_01_IMPACT,2022-04-07,2022-04-14,prod,NA,5.614,0.327,2.04,0.059,0.327,0.833,0.376,0.003,0.008,0.006,0.016,0.299,0.26,0.004,0.018,0.007,0.088,0.002,0.012,0.026,0.063,0.019,0.016,0.017,0.009,0.012,0.021,0.011,0.098,0.014,0.005,0.018,0.004,0.043,0.008,0.011,0.024,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.062,0.078,0.011,0.007,0.002,0.006,1973
SS_6.0_31_CCOB_ANTHEM_01_IMPACT_20220414_20220421,CCOB_ANTHEM_01_IMPACT,2022-04-14,2022-04-21,prod,NA,7.276,0.396,3.403,0.068,0.544,1.432,0.366,0.003,0.008,0.006,0.031,0.468,0.441,0.004,0.018,0.007,0.166,0.002,0.012,0.052,0.086,0.052,0.016,0.026,0.025,0.012,0.046,0.011,0.124,0.014,0.012,0.031,0.009,0.04,0.008,0.011,0.033,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.003,0.01,2007
SS_6.0_53_CCOB_ANTHEM_01_IMPACT_20220421_20220428,CCOB_ANTHEM_01_IMPACT,2022-04-21,2022-04-28,prod,NA,5.382,0.308,2.226,0.055,0.366,0.997,0.309,0.003,0.008,0.006,0.022,0.365,0.315,0.004,0.018,0.007,0.112,0.004,0.012,0.044,0.083,0.042,0.016,0.028,0.009,0.012,0.021,0.011,0.105,0.014,0.005,0.021,0.01,0.026,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.01,1950
SS_6.0_58_CCOB_ANTHEM_01_IMPACT_20220428_20220505,CCOB_ANTHEM_01_IMPACT,2022-04-28,2022-05-05,prod,NA,4.376,0.195,1.866,0.038,0.246,0.674,0.247,0.003,0.008,0.006,0.01,0.212,0.208,0.004,0.018,0.007,0.087,0.002,0.012,0.03,0.057,0.019,0.016,0.025,0.009,0.012,0.021,0.011,0.065,0.014,0.005,0.02,0.004,0.01,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.007,1992
SS_6.0_52_CCOB_ANTHEM_01_IMPACT_20220505_20220512,CCOB_ANTHEM_01_IMPACT,2022-05-05,2022-05-12,prod,NA,4.539,0.291,1.871,0.071,0.307,0.812,0.224,0.007,0.008,0.006,0.019,0.329,0.308,0.004,0.018,0.007,0.127,0.002,0.012,0.044,0.057,0.046,0.016,0.03,0.024,0.012,0.052,0.011,0.145,0.014,0.011,0.035,0.016,0.057,0.008,0.023,0.049,0.009,0.012,0.011,0.015,0.005,0.009,0.029,0.131,0.078,0.011,0.007,0.001,0.009,1962
SS_6.0_24_CCOB_ANTHEM_01_IMPACT_20220512_20220519,CCOB_ANTHEM_01_IMPACT,2022-05-12,2022-05-19,prod,NA,4.67,0.308,2.103,0.077,0.318,0.881,0.241,0.006,0.008,0.006,0.022,0.363,0.344,0.004,0.018,0.007,0.126,0.01,0.012,0.051,0.069,0.019,0.016,0.023,0.02,0.012,0.021,0.011,0.13,0.014,0.005,0.019,0.02,0.059,0.008,0.011,0.036,0.009,0.012,0.01,0.015,0.005,0.009,0.018,0.062,0.078,0.011,0.007,0.001,0.01,1953
SS_6.0_31_CCOB_ANTHEM_01_IMPACT_20220519_20220526,CCOB_ANTHEM_01_IMPACT,2022-05-19,2022-05-26,prod,NA,6.379,0.357,3.032,0.068,0.435,1.156,0.315,0.007,0.008,0.006,0.029,0.381,0.397,0.004,0.018,0.007,0.138,0.004,0.012,0.039,0.068,0.019,0.016,0.01,0.009,0.012,0.021,0.011,0.106,0.014,0.005,0.025,0.016,0.044,0.008,0.011,0.03,0.009,0.012,0.003,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.001,0.009,1971
SS_6.0_54_CCOB_ANTHEM_01_IMPACT_20220526_20220602,CCOB_ANTHEM_01_IMPACT,2022-05-26,2022-06-02,prod,NA,5.439,0.373,2.295,0.068,0.372,0.963,0.257,0.009,0.008,0.006,0.022,0.428,0.386,0.004,0.018,0.007,0.148,0.019,0.012,0.047,0.051,0.041,0.016,0.01,0.025,0.012,0.043,0.011,0.151,0.014,0.005,0.026,0.015,0.047,0.008,0.011,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.01,1952
SS_6.0_35_CCOB_ANTHEM_01_IMPACT_20220602_20220609,CCOB_ANTHEM_01_IMPACT,2022-06-02,2022-06-09,prod,NA,6.315,0.439,2.919,0.095,0.412,1.095,0.274,0.003,0.008,0.006,0.03,0.485,0.509,0.004,0.018,0.007,0.2,0.02,0.012,0.065,0.09,0.019,0.016,0.02,0.038,0.03,0.021,0.011,0.222,0.014,0.01,0.111,0.022,0.089,0.008,0.011,0.026,0.009,0.012,0.009,0.015,0.005,0.009,0.022,0.061,0.078,0.011,0.007,0.004,0.011,1982
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20220609_20220616,CCOB_ANTHEM_01_IMPACT,2022-06-09,2022-06-16,prod,NA,5.049,0.411,2.513,0.087,0.414,1.183,0.263,0.009,0.019,0.006,0.036,0.614,0.519,0.004,0.018,0.007,0.181,0.156,0.012,0.065,0.114,0.039,0.04,0.029,0.024,0.027,0.021,0.011,0.189,0.014,0.011,0.073,0.019,0.043,0.008,0.011,0.026,0.009,0.012,0.01,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,1945
SS_6.0_21_CCOB_ANTHEM_01_IMPACT_20220616_20220623,CCOB_ANTHEM_01_IMPACT,2022-06-16,2022-06-23,prod,NA,4.843,0.373,2.24,0.085,0.337,0.889,0.241,0.003,0.022,0.006,0.029,0.433,0.401,0.004,0.018,0.007,0.15,0.078,0.012,0.06,0.145,0.019,0.043,0.026,0.009,0.012,0.021,0.011,0.155,0.014,0.005,0.101,0.021,0.051,0.008,0.026,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.009,1926
SS_6.0_09_CCOB_ANTHEM_01_IMPACT_20220623_20220630,CCOB_ANTHEM_01_IMPACT,2022-06-23,2022-06-30,prod,NA,4.424,0.332,2.058,0.072,0.322,0.863,0.194,0.003,0.029,0.006,0.027,0.377,0.398,0.004,0.018,0.007,0.177,0.081,0.012,0.056,0.061,0.039,0.016,0.029,0.009,0.039,0.021,0.011,0.126,0.014,0.005,0.119,0.023,0.037,0.008,0.023,0.011,0.009,0.012,0.011,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.001,0.008,1932
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20220630_20220707,CCOB_ANTHEM_01_IMPACT,2022-06-30,2022-07-07,prod,NA,14.505,0.4,6.989,0.099,0.986,2.539,0.21,0.011,0.026,0.006,0.048,0.763,0.795,0.004,0.018,0.007,0.282,0.11,0.012,0.074,0.115,0.057,0.016,0.015,0.027,0.012,0.05,0.011,0.199,0.041,0.023,0.158,0.024,0.05,0.008,0.025,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,1958
SS_6.0_31_CCOB_ANTHEM_01_IMPACT_20220707_20220714,CCOB_ANTHEM_01_IMPACT,2022-07-07,2022-07-14,prod,NA,5.112,0.376,2.913,0.099,0.429,1.187,0.21,0.007,0.025,0.006,0.03,0.548,0.562,0.004,0.018,0.007,0.231,0.107,0.012,0.077,0.082,0.019,0.04,0.03,0.027,0.012,0.052,0.011,0.187,0.014,0.014,0.137,0.012,0.056,0.008,0.011,0.034,0.009,0.012,0.016,0.015,0.005,0.009,0.026,0.013,0.078,0.011,0.007,0.001,0.01,1932
SS_6.0_48_CCOB_ANTHEM_01_IMPACT_20220714_20220721,CCOB_ANTHEM_01_IMPACT,2022-07-14,2022-07-21,prod,NA,4.412,0.406,2.281,0.11,0.331,0.882,0.229,0.006,0.033,0.006,0.035,0.466,0.42,0.004,0.018,0.007,0.181,0.114,0.012,0.056,0.066,0.019,0.032,0.013,0.029,0.026,0.021,0.011,0.177,0.014,0.018,0.097,0.022,0.045,0.008,0.011,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.001,0.009,1922
SS_6.0_45_CCOB_ANTHEM_01_IMPACT_20220721_20220728,CCOB_ANTHEM_01_IMPACT,2022-07-21,2022-07-28,prod,NA,4.824,0.446,2.423,0.12,0.349,0.914,0.213,0.006,0.031,0.006,0.005,0.467,0.425,0.004,0.018,0.007,0.2,0.118,0.012,0.078,0.067,0.044,0.037,0.014,0.009,0.03,0.021,0.011,0.198,0.014,0.024,0.112,0.011,0.066,0.008,0.011,0.034,0.009,0.012,0.014,0.015,0.005,0.009,0.033,0.067,0.078,0.011,0.007,0.002,0.01,1858
SS_6.0_34_CCOB_ANTHEM_01_IMPACT_20220728_20220804,CCOB_ANTHEM_01_IMPACT,2022-07-28,2022-08-04,prod,NA,4.603,0.372,2.291,0.079,0.355,0.88,0.233,0.006,0.02,0.006,0.027,0.511,0.4,0.004,0.018,0.007,0.135,0.068,0.012,0.059,0.076,0.019,0.035,0.022,0.009,0.027,0.021,0.011,0.174,0.014,0.017,0.027,0.015,0.048,0.008,0.011,0.011,0.009,0.012,0.011,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.002,0.01,1919
SS_6.0_33_CCOB_ANTHEM_01_IMPACT_20220804_20220811,CCOB_ANTHEM_01_IMPACT,2022-08-04,2022-08-11,prod,NA,5.288,0.382,2.85,0.088,0.417,1.068,0.213,0.003,0.017,0.006,0.033,0.586,0.496,0.004,0.018,0.007,0.169,0.044,0.012,0.054,0.084,0.019,0.016,0.029,0.036,0.025,0.021,0.011,0.194,0.014,0.013,0.032,0.031,0.074,0.008,0.011,0.011,0.009,0.012,0.015,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.011,1916
SS_6.0_44_CCOB_ANTHEM_01_IMPACT_20220811_20220818,CCOB_ANTHEM_01_IMPACT,2022-08-11,2022-08-18,prod,NA,5.056,0.356,2.729,0.093,0.396,0.971,0.2,0.008,0.008,0.006,0.037,0.501,0.427,0.004,0.018,0.007,0.122,0.058,0.012,0.043,0.062,0.019,0.016,0.012,0.009,0.028,0.021,0.011,0.189,0.014,0.013,0.04,0.016,0.064,0.008,0.034,0.011,0.009,0.012,0.015,0.015,0.005,0.009,0.028,0.059,0.078,0.011,0.007,0.001,0.009,1947
SS_6.0_62_CCOB_ANTHEM_01_IMPACT_20220818_20220825,CCOB_ANTHEM_01_IMPACT,2022-08-18,2022-08-25,prod,NA,5.735,0.403,2.995,0.077,0.444,1.118,0.241,0.003,0.008,0.006,0.04,0.544,0.454,0.004,0.018,0.007,0.187,0.04,0.012,0.058,0.087,0.019,0.016,0.018,0.028,0.029,0.021,0.011,0.193,0.014,0.016,0.039,0.017,0.068,0.008,0.011,0.026,0.009,0.012,0.009,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.011,1945
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20220825_20220901,CCOB_ANTHEM_01_IMPACT,2022-08-25,2022-09-01,prod,NA,4.98,0.339,2.465,0.061,0.374,0.927,0.208,0.006,0.008,0.006,0.023,0.427,0.38,0.004,0.018,0.007,0.105,0.07,0.012,0.05,0.066,0.076,0.016,0.014,0.02,0.012,0.021,0.011,0.154,0.014,0.016,0.032,0.015,0.066,0.008,0.011,0.031,0.009,0.012,0.01,0.015,0.005,0.009,0.02,0.06,0.078,0.011,0.007,0.002,0.011,1962
SS_6.0_01_CCOB_ANTHEM_01_IMPACT_20220901_20220908,CCOB_ANTHEM_01_IMPACT,2022-09-01,2022-09-08,prod,NA,5.253,0.42,2.467,0.079,0.376,0.92,0.295,0.003,0.008,0.006,0.027,0.544,0.442,0.004,0.018,0.007,0.167,0.138,0.012,0.06,0.095,0.039,0.041,0.018,0.028,0.027,0.021,0.011,0.195,0.014,0.005,0.035,0.019,0.075,0.008,0.025,0.032,0.009,0.012,0.008,0.015,0.005,0.009,0.021,0.013,0.078,0.011,0.007,0.004,0.011,2103
SS_6.0_53_CCOB_ANTHEM_01_IMPACT_20220908_20220915,CCOB_ANTHEM_01_IMPACT,2022-09-08,2022-09-15,prod,NA,5.604,0.607,2.84,0.142,0.423,1.116,0.338,0.011,0.024,0.006,0.041,0.54,0.484,0.004,0.018,0.007,0.194,0.039,0.012,0.078,0.158,0.043,0.032,0.018,0.019,0.038,0.059,0.011,0.216,0.014,0.011,0.044,0.027,0.077,0.008,0.034,0.039,0.009,0.012,0.017,0.015,0.005,0.009,0.037,0.077,0.078,0.011,0.007,0.003,0.011,1961
SS_6.0_25_CCOB_ANTHEM_01_IMPACT_20220915_20220922,CCOB_ANTHEM_01_IMPACT,2022-09-15,2022-09-22,prod,NA,5.285,0.393,2.685,0.08,0.381,1.01,0.24,0.006,0.018,0.006,0.029,0.47,0.402,0.004,0.018,0.007,0.123,0.033,0.012,0.058,0.176,0.019,0.036,0.031,0.038,0.012,0.021,0.011,0.193,0.014,0.005,0.027,0.016,0.065,0.008,0.023,0.025,0.009,0.012,0.013,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.002,0.009,1937
SS_6.0_42_CCOB_ANTHEM_01_IMPACT_20220922_20220929,CCOB_ANTHEM_01_IMPACT,2022-09-22,2022-09-29,prod,NA,6.494,0.503,3.118,0.094,0.487,1.209,0.297,0.006,0.008,0.006,0.033,0.545,0.456,0.004,0.018,0.007,0.179,0.032,0.012,0.057,0.111,0.019,0.016,0.027,0.027,0.03,0.047,0.011,0.227,0.014,0.005,0.029,0.017,0.064,0.008,0.011,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.013,2032
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20220929_20221006,CCOB_ANTHEM_01_IMPACT,2022-09-29,2022-10-06,prod,NA,6.721,0.512,3.303,0.086,0.52,1.31,0.308,0.01,0.016,0.006,0.03,0.566,0.474,0.004,0.018,0.007,0.168,0.015,0.012,0.059,0.098,0.019,0.016,0.015,0.033,0.027,0.047,0.011,0.225,0.014,0.016,0.042,0.027,0.066,0.008,0.026,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.021,0.013,0.078,0.011,0.007,0.001,0.014,1983
SS_6.0_42_CCOB_ANTHEM_01_IMPACT_20221006_20221013,CCOB_ANTHEM_01_IMPACT,2022-10-06,2022-10-13,prod,NA,7.922,0.518,3.896,0.088,0.547,1.372,0.356,0.006,0.008,0.006,0.028,0.495,0.458,0.004,0.018,0.007,0.174,0.014,0.012,0.052,0.099,0.044,0.036,0.03,0.024,0.026,0.045,0.011,0.193,0.014,0.005,0.032,0.024,0.067,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.001,0.011,2009
SS_6.0_43_CCOB_ANTHEM_01_IMPACT_20221013_20111020,CCOB_ANTHEM_01_IMPACT,2022-10-13,2022-10-20,prod,NA,6.823,0.569,3.518,0.098,0.566,1.452,0.342,0.003,0.008,0.006,0.027,0.528,0.484,0.004,0.018,0.007,0.206,0.005,0.012,0.057,0.108,0.019,0.037,0.022,0.036,0.04,0.048,0.011,0.191,0.014,0.015,0.04,0.026,0.075,0.008,0.027,0.011,0.009,0.012,0.015,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.013,2005
SS_6.0_52_CCOB_ANTHEM_01_IMPACT_20221020_20221027,CCOB_ANTHEM_01_IMPACT,2022-10-20,2022-10-27,prod,NA,4.953,0.368,1.918,0.06,0.303,0.76,0.261,0.006,0.008,0.006,0.021,0.284,0.246,0.004,0.018,0.007,0.082,0.009,0.012,0.041,0.096,0.019,0.016,0.031,0.031,0.012,0.021,0.011,0.104,0.014,0.005,0.006,0.011,0.031,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.001,0.008,1983
SS_6.0_32_CCOB_ANTHEM_01_IMPACT_20221027_20221103,CCOB_ANTHEM_01_IMPACT,2022-10-27,2022-11-03,prod,NA,6.988,0.826,3.125,0.217,0.543,1.372,0.505,0.011,0.035,0.012,0.03,0.525,0.444,0.004,0.018,0.007,0.185,0.008,0.012,0.063,0.131,0.046,0.047,0.033,0.041,0.032,0.021,0.011,0.265,0.014,0.014,0.038,0.029,0.082,0.008,0.035,0.011,0.009,0.012,0.018,0.015,0.005,0.009,0.03,0.013,0.078,0.011,0.007,0.002,0.013,1978
SS_6.0_51_CCOB_ANTHEM_01_IMPACT_20221103_20221110,CCOB_ANTHEM_01_IMPACT,2022-11-03,2022-11-10,prod,NA,8.048,0.621,4.174,0.095,0.644,1.686,0.516,0.007,0.008,0.006,0.04,0.53,0.53,0.004,0.018,0.007,0.229,0.002,0.012,0.058,0.111,0.042,0.033,0.022,0.028,0.012,0.048,0.011,0.157,0.032,0.02,0.036,0.026,0.06,0.008,0.011,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.002,0.011,2052
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20221110_20221117,CCOB_ANTHEM_01_IMPACT,2022-11-10,2022-11-17,prod,NA,9.791,0.971,4.556,0.143,0.737,1.873,0.661,0.01,0.02,0.006,0.041,0.626,0.594,0.004,0.018,0.007,0.25,0.007,0.012,0.072,0.167,0.063,0.043,0.025,0.037,0.012,0.055,0.011,0.214,0.014,0.013,0.028,0.027,0.067,0.008,0.023,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.011,2066
SS_6.0_41_CCOB_ANTHEM_01_IMPACT_20221117_20221124,CCOB_ANTHEM_01_IMPACT,2022-11-17,2022-11-24,prod,NA,9.742,1.154,4.055,0.159,0.718,1.747,0.836,0.008,0.03,0.006,0.041,0.61,0.532,0.004,0.018,0.007,0.235,0.002,0.012,0.09,0.159,0.052,0.056,0.037,0.048,0.026,0.058,0.011,0.268,0.014,0.015,0.045,0.032,0.094,0.008,0.03,0.024,0.009,0.012,0.011,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.006,0.017,2100
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20221124_20221201,CCOB_ANTHEM_01_IMPACT,2022-11-24,2022-12-01,prod,NA,8.929,0.961,3.966,0.158,0.678,1.727,0.728,0.012,0.023,0.006,0.04,0.566,0.514,0.004,0.018,0.007,0.223,0.004,0.012,0.068,0.113,0.07,0.044,0.026,0.04,0.026,0.06,0.011,0.218,0.014,0.014,0.033,0.03,0.083,0.008,0.03,0.011,0.009,0.012,0.015,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.003,0.012,2047
SS_6.0_41_CCOB_ANTHEM_01_IMPACT_20221201_20221208,CCOB_ANTHEM_01_IMPACT,2022-12-01,2022-12-08,prod,NA,11.139,1.057,5.565,0.141,0.898,2.365,0.759,0.012,0.022,0.012,0.056,0.724,0.706,0.004,0.018,0.007,0.287,0.006,0.012,0.083,0.14,0.063,0.053,0.032,0.041,0.027,0.069,0.011,0.232,0.014,0.013,0.043,0.031,0.082,0.008,0.032,0.011,0.009,0.012,0.029,0.015,0.005,0.009,0.024,0.013,0.078,0.011,0.007,0.004,0.013,2062
SS_6.0_46_CCOB_ANTHEM_01_IMPACT_20221208_20221215,CCOB_ANTHEM_01_IMPACT,2022-12-08,2022-12-15,prod,NA,11.895,1.168,5.828,0.169,0.925,2.448,0.776,0.014,0.022,0.006,0.06,0.768,0.75,0.004,0.018,0.007,0.291,0.004,0.012,0.105,0.139,0.079,0.075,0.038,0.059,0.012,0.067,0.011,0.24,0.014,0.017,0.044,0.03,0.093,0.008,0.025,0.026,0.009,0.012,0.018,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.002,0.012,2111
SS_6.0_51_CCOB_ANTHEM_01_IMPACT_20221215_20221223,CCOB_ANTHEM_01_IMPACT,2022-12-15,2022-12-23,prod,NA,12.162,1.132,5.536,0.151,0.777,1.996,0.831,0.007,0.021,0.006,0.043,0.575,0.547,0.004,0.018,0.007,0.204,0.006,0.012,0.052,0.115,0.057,0.044,0.028,0.038,0.012,0.045,0.011,0.179,0.014,0.014,0.031,0.037,0.097,0.008,0.044,0.029,0.009,0.012,0.008,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.003,0.012,2078
SS_6.0_35_CCOB_ANTHEM_01_IMPACT_20221223_20221229,CCOB_ANTHEM_01_IMPACT,2022-12-23,2022-12-29,prod,NA,14.124,1.148,6.777,0.148,1.06,2.81,0.873,0.013,0.025,0.006,0.062,0.845,0.858,0.004,0.018,0.007,0.324,0.006,0.012,0.102,0.169,0.087,0.052,0.04,0.052,0.026,0.072,0.011,0.226,0.014,0.015,0.04,0.027,0.092,0.008,0.026,0.032,0.009,0.012,0.013,0.015,0.005,0.009,0.029,0.013,0.078,0.011,0.007,0.001,0.011,2079
SS_6.0_38_CCOB_ANTHEM_01_IMPACT_20221229_20230105,CCOB_ANTHEM_01_IMPACT,2022-12-29,2023-01-05,prod,NA,20.849,2.129,10.59,0.28,1.679,4.529,1.514,0.017,0.04,0.014,0.101,1.34,1.321,0.004,0.018,0.007,0.542,0.013,0.032,0.171,0.266,0.135,0.09,0.061,0.077,0.045,0.118,0.011,0.405,0.047,0.028,0.059,0.059,0.169,0.008,0.057,0.042,0.009,0.012,0.038,0.015,0.015,0.009,0.052,0.048,0.078,0.011,0.007,0.003,0.019,2189
SS_6.0_01_CCOB_ANTHEM_01_IMPACT_20230105_20230112,CCOB_ANTHEM_01_IMPACT,2023-01-05,2023-01-12,prod,NA,14.645,1.46,6.755,0.197,1.15,3.141,1.096,0.012,0.03,0.014,0.068,0.938,0.897,0.004,0.018,0.007,0.375,0.004,0.04,0.116,0.211,0.095,0.063,0.042,0.051,0.036,0.106,0.011,0.32,0.014,0.028,0.066,0.039,0.135,0.008,0.049,0.031,0.009,0.012,0.032,0.015,0.014,0.009,0.05,0.032,0.078,0.011,0.007,0.002,0.018,2086
SS_6.0_18_CCOB_ANTHEM_01_IMPACT_20230112_20230119,CCOB_ANTHEM_01_IMPACT,2023-01-12,2023-01-19,prod,NA,23.5,1.828,12.306,0.283,2.014,5.656,1.336,0.02,0.039,0.013,0.129,1.739,1.841,0.004,0.018,0.007,0.685,0.009,0.048,0.194,0.313,0.189,0.117,0.072,0.104,0.059,0.178,0.024,0.449,0.059,0.029,0.091,0.059,0.178,0.008,0.066,0.036,0.009,0.012,0.022,0.015,0.005,0.009,0.019,0.036,0.078,0.011,0.007,0.007,0.026,2205
SS_6.0_04_CCOB_ANTHEM_01_IMPACT_20230119_20230126,CCOB_ANTHEM_01_IMPACT,2023-01-19,2023-01-26,prod,NA,14.678,1.352,6.99,0.185,1.115,3.009,1.059,0.01,0.025,0.006,0.064,0.884,0.814,0.004,0.018,0.007,0.34,0.01,0.038,0.091,0.221,0.098,0.062,0.04,0.052,0.05,0.092,0.011,0.267,0.014,0.023,0.05,0.032,0.099,0.008,0.037,0.027,0.009,0.012,0.026,0.015,0.012,0.009,0.041,0.013,0.078,0.011,0.007,0.002,0.016,2110
SS_6.0_47_CCOB_ANTHEM_01_IMPACT_20230126_20230202,CCOB_ANTHEM_01_IMPACT,2023-01-26,2023-02-02,prod,NA,18.799,1.23,9.981,0.166,1.533,4.099,1.012,0.011,0.023,0.006,0.092,1.163,1.209,0.004,0.018,0.007,0.487,0.002,0.012,0.125,0.219,0.131,0.07,0.057,0.059,0.027,0.105,0.011,0.266,0.031,0.022,0.046,0.029,0.081,0.008,0.034,0.028,0.009,0.012,0.014,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.004,0.015,2190
SS_6.0_52_CCOB_ANTHEM_01_IMPACT_20230202_20230209,CCOB_ANTHEM_01_IMPACT,2023-02-02,2023-02-09,prod,NA,13.584,1.028,6.97,0.151,1.142,3.306,0.81,0.012,0.022,0.006,0.076,0.982,0.994,0.004,0.018,0.007,0.391,0.006,0.012,0.135,0.176,0.1,0.069,0.04,0.063,0.028,0.092,0.011,0.284,0.014,0.021,0.065,0.033,0.089,0.008,0.04,0.042,0.009,0.012,0.018,0.015,0.005,0.009,0.03,0.036,0.078,0.011,0.007,0.003,0.019,2105
SS_6.0_56_CCOB_ANTHEM_01_IMPACT_20230209_20230216,CCOB_ANTHEM_01_IMPACT,2023-02-09,2023-02-16,prod,NA,15.916,1.125,7.722,0.159,1.262,3.506,0.891,0.008,0.022,0.006,0.081,1.091,1.067,0.004,0.018,0.007,0.443,0.009,0.028,0.147,0.207,0.11,0.069,0.037,0.083,0.032,0.105,0.011,0.293,0.033,0.024,0.069,0.039,0.11,0.008,0.033,0.038,0.009,0.012,0.021,0.015,0.005,0.009,0.025,0.03,0.078,0.011,0.007,0.003,0.018,2129
